t,output
7.011,0.8282527
7.012,0.8282005
7.013,0.82814825
7.014,0.8280959
7.015,0.82804346
7.016,0.82799095
7.017,0.8279384
7.018,0.8278857
7.019,0.82783294
7.02,0.8277801
7.021,0.8277272
7.022,0.8276742
7.023,0.8276211
7.024,0.82756793
7.025,0.8275147
7.026,0.8274614
7.027,0.827408
7.028,0.82735455
7.029,0.827301
7.03,0.8272474
7.031,0.8271937
7.032,0.8271399
7.033,0.8270861
7.034,0.82703215
7.035,0.82697815
7.036,0.8269241
7.037,0.8268699
7.038,0.82681566
7.039,0.82676136
7.04,0.826707
7.041,0.8266526
7.042,0.82659805
7.043,0.82654345
7.044,0.8264888
7.045,0.8264341
7.046,0.8263793
7.047,0.8263244
7.048,0.82626945
7.049,0.82621443
7.05,0.82615936
7.051,0.8261042
7.052,0.82604903
7.053,0.8259938
7.054,0.8259384
7.055,0.825883
7.056,0.8258275
7.057,0.8257719
7.058,0.8257163
7.059,0.82566065
7.06,0.8256049
7.061,0.8255491
7.062,0.8254933
7.063,0.82543737
7.064,0.8253814
7.065,0.8253253
7.066,0.82526916
7.067,0.82521296
7.068,0.8251567
7.069,0.82510036
7.07,0.825044
7.071,0.82498753
7.072,0.824931
7.073,0.82487446
7.074,0.82481784
7.075,0.82476115
7.076,0.8247044
7.077,0.8246476
7.078,0.82459074
7.079,0.8245338
7.08,0.8244769
7.081,0.8244199
7.082,0.8243629
7.083,0.8243058
7.084,0.8242486
7.085,0.8241914
7.086,0.8241341
7.087,0.8240768
7.088,0.8240194
7.089,0.8239619
7.09,0.8239044
7.091,0.8238469
7.092,0.8237893
7.093,0.82373166
7.094,0.82367396
7.095,0.8236162
7.096,0.8235584
7.097,0.8235005
7.098,0.82344264
7.099,0.8233847
7.1,0.8233267
7.101,0.82326865
7.102,0.82321054
7.103,0.8231524
7.104,0.82309425
7.105,0.823036
7.106,0.8229777
7.107,0.82291937
7.108,0.822861
7.109,0.8228026
7.11,0.82274413
7.111,0.8226856
7.112,0.82262707
7.113,0.8225685
7.114,0.8225098
7.115,0.8224512
7.116,0.82239246
7.117,0.8223337
7.118,0.82227486
7.119,0.82221603
7.12,0.82215714
7.121,0.8220982
7.122,0.82203925
7.123,0.82198024
7.124,0.82192117
7.125,0.8218621
7.126,0.821803
7.127,0.82174385
7.128,0.82168466
7.129,0.8216254
7.13,0.82156616
7.131,0.82150686
7.132,0.8214475
7.133,0.8213881
7.134,0.8213287
7.135,0.8212693
7.136,0.8212098
7.137,0.8211503
7.138,0.82109076
7.139,0.82103115
7.14,0.82097155
7.141,0.8209119
7.142,0.8208522
7.143,0.8207925
7.144,0.8207328
7.145,0.820673
7.146,0.8206132
7.147,0.82055336
7.148,0.8204935
7.149,0.8204336
7.15,0.8203737
7.151,0.82031375
7.152,0.8202538
7.153,0.82019377
7.154,0.82013375
7.155,0.8200737
7.156,0.82001364
7.157,0.81995356
7.158,0.8198934
7.159,0.8198333
7.16,0.8197731
7.161,0.8197129
7.162,0.8196527
7.163,0.8195924
7.164,0.81953216
7.165,0.81947184
7.166,0.8194115
7.167,0.8193512
7.168,0.8192908
7.169,0.81923044
7.17,0.81917006
7.171,0.8191096
7.172,0.8190492
7.173,0.81898874
7.174,0.81892824
7.175,0.81886774
7.176,0.81880724
7.177,0.8187467
7.178,0.8186861
7.179,0.81862557
7.18,0.818565
7.1809998,0.8185044
7.182,0.8184438
7.183,0.81838316
7.184,0.81832254
7.185,0.81826186
7.186,0.8182012
7.187,0.8181405
7.188,0.8180798
7.189,0.8180191
7.19,0.81795835
7.191,0.8178976
7.192,0.8178369
7.193,0.81777614
7.1940002,0.81771535
7.195,0.81765455
7.196,0.81759375
7.197,0.81753296
7.198,0.81747216
7.199,0.8174113
7.2,0.81735045
7.201,0.8172896
7.202,0.81722873
7.203,0.8171679
7.204,0.817107
7.205,0.81704617
7.206,0.8169853
7.207,0.8169244
7.208,0.8168635
7.209,0.81680256
7.21,0.81674165
7.211,0.8166807
7.212,0.8166198
7.213,0.8165589
7.214,0.816498
7.215,0.81643707
7.216,0.81637615
7.217,0.81631523
7.218,0.8162543
7.219,0.8161934
7.22,0.8161325
7.221,0.81607157
7.222,0.81601065
7.223,0.81594974
7.224,0.8158888
7.225,0.8158279
7.226,0.815767
7.227,0.8157061
7.228,0.81564516
7.229,0.81558424
7.23,0.8155233
7.231,0.8154624
7.232,0.8154015
7.233,0.8153406
7.234,0.81527966
7.235,0.81521875
7.236,0.81515783
7.237,0.8150969
7.238,0.815036
7.239,0.8149751
7.24,0.81491417
7.241,0.8148533
7.242,0.81479245
7.243,0.8147316
7.244,0.81467074
7.245,0.8146099
7.246,0.814549
7.247,0.8144882
7.248,0.8144274
7.249,0.8143666
7.25,0.8143058
7.251,0.814245
7.252,0.8141842
7.253,0.8141234
7.254,0.81406265
7.255,0.8140019
7.256,0.8139412
7.257,0.81388044
7.258,0.8138197
7.259,0.813759
7.26,0.81369835
7.261,0.8136377
7.262,0.813577
7.263,0.8135163
7.264,0.8134557
7.265,0.8133951
7.266,0.81333447
7.267,0.8132739
7.268,0.81321335
7.269,0.8131528
7.27,0.81309223
7.271,0.81303173
7.272,0.81297123
7.273,0.81291074
7.274,0.8128503
7.275,0.81278986
7.276,0.8127294
7.277,0.812669
7.278,0.8126086
7.279,0.8125482
7.28,0.8124879
7.281,0.8124276
7.282,0.81236726
7.283,0.812307
7.284,0.81224674
7.285,0.8121865
7.2860003,0.8121263
7.287,0.8120661
7.288,0.8120059
7.289,0.81194574
7.29,0.8118856
7.291,0.8118255
7.292,0.81176543
7.293,0.81170535
7.294,0.8116453
7.295,0.8115853
7.296,0.81152534
7.297,0.8114654
7.298,0.8114055
7.299,0.8113456
7.3,0.81128573
7.301,0.8112259
7.302,0.8111661
7.303,0.8111063
7.304,0.81104654
7.305,0.8109868
7.3059998,0.8109271
7.307,0.8108674
7.308,0.81080776
7.309,0.81074816
7.31,0.81068856
7.311,0.810629
7.312,0.8105695
7.313,0.81051004
7.314,0.8104506
7.315,0.8103912
7.316,0.8103318
7.317,0.81027246
7.318,0.81021315
7.3190002,0.81015384
7.32,0.8100946
7.321,0.8100354
7.322,0.8099762
7.323,0.8099171
7.324,0.80985796
7.325,0.8097989
7.326,0.8097399
7.327,0.8096809
7.328,0.80962193
7.329,0.809563
7.33,0.8095041
7.331,0.80944526
7.332,0.80938643
7.333,0.80932766
7.334,0.80926895
7.335,0.80921024
7.336,0.8091516
7.337,0.809093
7.338,0.8090344
7.3389997,0.8089759
7.34,0.8089174
7.341,0.80885893
7.342,0.8088005
7.343,0.80874217
7.344,0.8086838
7.345,0.8086255
7.346,0.8085673
7.347,0.80850905
7.348,0.8084509
7.349,0.80839276
7.35,0.8083347
7.351,0.80827665
7.352,0.80821866
7.353,0.8081607
7.354,0.80810285
7.355,0.80804497
7.356,0.80798715
7.357,0.8079294
7.358,0.8078717
7.359,0.80781406
7.36,0.8077564
7.361,0.80769885
7.362,0.8076413
7.363,0.80758387
7.364,0.80752647
7.365,0.80746907
7.366,0.80741173
7.367,0.80735445
7.368,0.8072972
7.369,0.80724007
7.37,0.8071829
7.371,0.8071258
7.372,0.80706877
7.373,0.8070118
7.374,0.80695486
7.375,0.806898
7.376,0.8068412
7.377,0.8067844
7.378,0.80672765
7.379,0.80667096
7.38,0.80661434
7.381,0.8065578
7.382,0.80650127
7.383,0.8064448
7.384,0.80638844
7.385,0.8063321
7.386,0.80627584
7.387,0.80621964
7.388,0.80616343
7.389,0.8061073
7.39,0.8060512
7.391,0.80599517
7.392,0.8059392
7.393,0.8058833
7.394,0.80582744
7.395,0.80577165
7.396,0.8057159
7.397,0.80566025
7.398,0.80560464
7.399,0.8055491
7.4,0.8054936
7.401,0.80543816
7.402,0.8053828
7.403,0.8053275
7.404,0.8052722
7.405,0.805217
7.406,0.8051619
7.407,0.8051068
7.408,0.8050518
7.409,0.80499685
7.41,0.80494195
7.4110003,0.8048871
7.412,0.80483234
7.413,0.8047776
7.414,0.80472296
7.415,0.80466837
7.416,0.8046138
7.417,0.80455935
7.418,0.804505
7.419,0.8044507
7.42,0.80439645
7.421,0.80434227
7.422,0.80428815
7.423,0.8042341
7.424,0.8041801
7.425,0.80412614
7.426,0.80407226
7.427,0.80401844
7.428,0.80396473
7.429,0.8039111
7.43,0.8038575
7.4309998,0.803804
7.432,0.8037505
7.433,0.8036971
7.434,0.80364376
7.435,0.8035905
7.436,0.8035373
7.437,0.8034842
7.438,0.80343115
7.439,0.80337816
7.44,0.80332524
7.441,0.80327237
7.442,0.8032196
7.443,0.8031669
7.4440002,0.8031143
7.445,0.8030617
7.446,0.8030092
7.447,0.8029568
7.448,0.8029045
7.449,0.8028522
7.45,0.8028
7.451,0.80274785
7.452,0.8026958
7.453,0.80264384
7.454,0.8025919
7.455,0.80254006
7.456,0.8024883
7.457,0.80243665
7.458,0.80238503
7.459,0.8023335
7.46,0.80228204
7.461,0.80223066
7.462,0.80217934
7.463,0.8021281
7.4639997,0.80207694
7.465,0.80202585
7.466,0.80197483
7.467,0.8019239
7.468,0.801873
7.469,0.80182225
7.47,0.8017715
7.471,0.8017209
7.472,0.8016704
7.473,0.8016199
7.474,0.8015695
7.475,0.8015192
7.476,0.80146897
7.477,0.8014188
7.478,0.8013687
7.479,0.8013187
7.48,0.80126876
7.481,0.8012189
7.482,0.80116916
7.483,0.80111945
7.484,0.80106986
7.485,0.8010203
7.486,0.8009709
7.487,0.80092156
7.488,0.80087227
7.489,0.8008231
7.49,0.800774
7.491,0.8007249
7.492,0.800676
7.493,0.8006271
7.494,0.80057836
7.495,0.80052966
7.496,0.800481
7.497,0.8004325
7.498,0.80038404
7.499,0.8003357
7.5,0.8002874
7.501,0.8002392
7.502,0.8001911
7.5030003,0.80014306
7.504,0.80009514
7.505,0.8000473
7.506,0.7999995
7.507,0.7999518
7.508,0.79990417
7.509,0.79985666
7.51,0.7998092
7.511,0.7997619
7.512,0.7997146
7.513,0.7996675
7.514,0.7996204
7.515,0.7995734
7.516,0.7995265
7.517,0.79947966
7.518,0.79943293
7.519,0.79938626
7.52,0.7993397
7.521,0.7992932
7.522,0.79924685
7.523,0.79920053
7.524,0.79915434
7.525,0.7991082
7.526,0.7990622
7.527,0.79901624
7.528,0.7989704
7.529,0.7989246
7.5299997,0.79887897
7.531,0.7988334
7.532,0.7987879
7.533,0.7987425
7.534,0.7986972
7.535,0.79865193
7.5360003,0.7986068
7.537,0.7985618
7.538,0.79851687
7.539,0.79847205
7.54,0.7984273
7.541,0.79838264
7.542,0.79833806
7.543,0.7982936
7.544,0.7982492
7.545,0.7982049
7.546,0.7981607
7.547,0.79811656
7.548,0.7980726
7.549,0.79802865
7.55,0.79798484
7.551,0.7979411
7.552,0.79789746
7.553,0.79785395
7.554,0.7978105
7.555,0.79776716
7.5559998,0.7977239
7.557,0.79768074
7.558,0.79763764
7.559,0.79759467
7.56,0.7975518
7.561,0.797509
7.562,0.79746634
7.563,0.7974238
7.564,0.7973813
7.565,0.7973389
7.566,0.7972966
7.567,0.7972544
7.568,0.7972123
7.5690002,0.7971703
7.57,0.7971284
7.571,0.7970866
7.572,0.7970449
7.573,0.79700327
7.574,0.7969617
7.575,0.7969203
7.576,0.796879
7.577,0.79683775
7.578,0.7967966
7.579,0.7967556
7.58,0.79671466
7.581,0.79667383
7.582,0.7966331
7.583,0.7965925
7.584,0.79655194
7.585,0.79651153
7.586,0.7964712
7.587,0.79643095
7.588,0.79639083
7.5889997,0.7963508
7.59,0.79631084
7.591,0.796271
7.592,0.7962313
7.593,0.7961917
7.594,0.7961522
7.5950003,0.7961128
7.596,0.79607344
7.597,0.7960342
7.598,0.7959951
7.599,0.7959561
7.6,0.79591715
7.601,0.79587835
7.602,0.79583967
7.603,0.79580104
7.604,0.79576254
7.605,0.79572415
7.606,0.7956858
7.607,0.7956476
7.608,0.79560953
7.609,0.79557157
7.61,0.79553366
7.611,0.79549587
7.612,0.7954582
7.613,0.79542065
7.614,0.79538316
7.615,0.7953458
7.616,0.79530853
7.617,0.7952714
7.618,0.7952343
7.619,0.79519737
7.62,0.79516053
7.621,0.7951238
7.6219997,0.79508716
7.623,0.7950506
7.624,0.7950142
7.625,0.7949779
7.626,0.79494166
7.627,0.79490554
7.6280003,0.79486954
7.629,0.79483366
7.63,0.79479784
7.631,0.79476213
7.632,0.79472655
7.633,0.7946911
7.634,0.79465574
7.635,0.79462045
7.636,0.7945853
7.637,0.79455024
7.638,0.7945153
7.639,0.7944805
7.64,0.79444575
7.641,0.7944111
7.642,0.7943766
7.643,0.7943422
7.644,0.79430795
7.645,0.79427373
7.646,0.79423964
7.647,0.79420567
7.648,0.7941718
7.649,0.7941381
7.65,0.7941044
7.651,0.79407084
7.652,0.7940374
7.653,0.7940041
7.654,0.7939709
7.6549997,0.79393774
7.656,0.7939047
7.657,0.7938718
7.658,0.79383904
7.659,0.7938064
7.66,0.79377383
7.6610003,0.79374135
7.662,0.793709
7.663,0.79367673
7.664,0.7936446
7.665,0.7936126
7.666,0.7935807
7.667,0.7935489
7.668,0.7935172
7.669,0.7934856
7.67,0.7934541
7.671,0.79342276
7.672,0.7933915
7.673,0.7933604
7.674,0.79332936
7.675,0.7932984
7.676,0.7932676
7.677,0.7932369
7.678,0.79320633
7.679,0.7931759
7.68,0.79314554
7.6809998,0.79311526
7.682,0.7930851
7.683,0.79305506
7.684,0.79302514
7.685,0.79299533
7.686,0.79296565
7.687,0.7929361
7.688,0.7929066
7.689,0.7928772
7.69,0.79284793
7.691,0.7928188
7.692,0.79278976
7.693,0.79276085
7.6940002,0.79273206
7.695,0.7927034
7.696,0.7926748
7.697,0.7926463
7.698,0.7926179
7.699,0.79258966
7.7,0.79256153
7.701,0.7925335
7.702,0.7925056
7.703,0.79247785
7.704,0.7924502
7.705,0.7924226
7.706,0.7923951
7.707,0.79236776
7.708,0.7923405
7.709,0.7923134
7.71,0.7922864
7.711,0.7922595
7.712,0.79223275
7.713,0.7922061
7.7139997,0.7921795
7.715,0.79215306
7.716,0.7921267
7.717,0.7921005
7.718,0.7920744
7.719,0.7920484
7.7200003,0.7920225
7.721,0.7919968
7.722,0.79197115
7.723,0.79194564
7.724,0.79192024
7.725,0.7918949
7.726,0.7918697
7.727,0.7918446
7.728,0.79181963
7.729,0.7917948
7.73,0.79177004
7.731,0.7917454
7.732,0.7917209
7.733,0.79169655
7.734,0.7916723
7.735,0.79164815
7.736,0.79162407
7.737,0.7916001
7.738,0.79157627
7.739,0.79155254
7.74,0.79152894
7.741,0.79150546
7.742,0.7914821
7.743,0.79145885
7.744,0.7914357
7.745,0.7914127
7.746,0.7913898
7.7469997,0.79136705
7.748,0.79134434
7.749,0.79132175
7.75,0.7912993
7.751,0.79127693
7.752,0.7912547
7.7530003,0.7912326
7.754,0.7912106
7.755,0.7911887
7.756,0.79116696
7.757,0.7911453
7.758,0.7911238
7.759,0.7911024
7.76,0.79108113
7.761,0.79106
7.762,0.7910389
7.763,0.7910179
7.764,0.790997
7.765,0.7909763
7.766,0.79095566
7.767,0.79093516
7.768,0.7909148
7.769,0.7908945
7.77,0.79087436
7.771,0.79085433
7.772,0.7908344
7.773,0.79081464
7.774,0.79079497
7.775,0.7907754
7.776,0.7907559
7.777,0.79073656
7.778,0.7907173
7.779,0.7906982
7.7799997,0.79067916
7.781,0.79066026
7.782,0.7906415
7.783,0.79062283
7.784,0.7906043
7.785,0.7905859
7.7860003,0.7905676
7.787,0.7905494
7.788,0.79053134
7.789,0.7905134
7.79,0.7904956
7.791,0.7904778
7.792,0.79046017
7.793,0.79044265
7.794,0.79042524
7.795,0.79040796
7.796,0.7903908
7.797,0.79037374
7.798,0.7903568
7.799,0.79034
7.8,0.7903233
7.801,0.79030675
7.802,0.7902903
7.803,0.79027396
7.804,0.79025775
7.805,0.79024166
7.8059998,0.7902256
7.807,0.7902097
7.808,0.7901939
7.809,0.79017824
7.81,0.7901627
7.811,0.79014724
7.812,0.7901319
7.813,0.7901167
7.814,0.79010165
7.815,0.7900867
7.816,0.79007185
7.817,0.7900571
7.818,0.7900425
7.8190002,0.79002804
7.82,0.7900136
7.821,0.7899993
7.822,0.7899851
7.823,0.78997105
7.824,0.7899571
7.825,0.7899433
7.826,0.78992957
7.827,0.789916
7.828,0.7899025
7.829,0.78988916
7.83,0.7898759
7.831,0.7898628
7.832,0.7898498
7.833,0.7898369
7.834,0.78982407
7.835,0.7898114
7.836,0.7897988
7.837,0.78978634
7.838,0.789774
7.8389997,0.7897618
7.84,0.7897497
7.841,0.7897377
7.842,0.78972584
7.843,0.7897141
7.844,0.7897025
7.8450003,0.789691
7.846,0.7896795
7.847,0.7896682
7.848,0.789657
7.849,0.7896459
7.85,0.78963494
7.851,0.7896241
7.852,0.78961337
7.853,0.78960276
7.854,0.78959227
7.855,0.7895819
7.856,0.78957164
7.857,0.78956145
7.858,0.7895514
7.859,0.7895414
7.86,0.7895316
7.861,0.7895219
7.862,0.7895123
7.863,0.7895028
7.864,0.78949344
7.865,0.7894842
7.866,0.7894751
7.867,0.789466
7.868,0.7894571
7.869,0.78944826
7.87,0.78943956
7.871,0.789431
7.8719997,0.7894225
7.873,0.78941417
7.874,0.78940594
7.875,0.78939784
7.876,0.7893898
7.877,0.78938186
7.8780003,0.78937405
7.879,0.78936636
7.88,0.7893588
7.881,0.78935134
7.882,0.789344
7.883,0.7893368
7.884,0.7893297
7.885,0.7893227
7.886,0.78931576
7.887,0.78930897
7.888,0.7893023
7.889,0.78929573
7.89,0.7892893
7.891,0.789283
7.892,0.7892768
7.893,0.78927064
7.894,0.7892646
7.895,0.7892587
7.896,0.78925294
7.897,0.7892473
7.898,0.78924173
7.899,0.7892363
7.9,0.789231
7.901,0.78922576
7.902,0.78922063
7.903,0.7892156
7.904,0.78921074
7.9049997,0.78920597
7.906,0.7892013
7.907,0.7891968
7.908,0.7891923
7.909,0.78918797
7.91,0.78918374
7.9110003,0.7891796
7.912,0.7891756
7.913,0.78917176
7.914,0.78916794
7.915,0.78916425
7.916,0.78916067
7.917,0.7891572
7.918,0.7891539
7.919,0.78915066
7.92,0.78914756
7.921,0.7891445
7.922,0.7891416
7.923,0.7891388
7.924,0.7891361
7.925,0.78913355
7.926,0.7891311
7.927,0.7891287
7.928,0.78912646
7.929,0.7891243
7.93,0.7891223
7.9309998,0.7891204
7.932,0.7891185
7.933,0.7891168
7.934,0.7891152
7.935,0.7891137
7.936,0.7891123
7.937,0.7891111
7.938,0.7891099
7.939,0.7891088
7.94,0.78910786
7.941,0.789107
7.942,0.7891063
7.943,0.78910565
7.9440002,0.7891051
7.945,0.7891047
7.946,0.7891044
7.947,0.7891042
7.948,0.7891041
7.949,0.7891041
7.95,0.7891042
7.951,0.78910446
7.952,0.78910476
7.953,0.7891052
7.954,0.7891057
7.955,0.78910637
7.956,0.78910714
7.957,0.789108
7.958,0.78910893
7.959,0.78911
7.96,0.7891112
7.961,0.78911245
7.962,0.7891138
7.963,0.7891153
7.9639997,0.7891169
7.965,0.78911865
7.966,0.78912044
7.967,0.78912234
7.968,0.78912437
7.969,0.7891265
7.9700003,0.7891287
7.971,0.78913105
7.972,0.7891335
7.973,0.78913605
7.974,0.7891387
7.975,0.7891414
7.976,0.7891443
7.977,0.78914726
7.978,0.7891503
7.979,0.78915346
7.98,0.78915673
7.981,0.7891601
7.982,0.78916353
7.983,0.7891671
7.984,0.7891708
7.985,0.78917456
7.986,0.78917843
7.987,0.7891824
7.988,0.78918654
7.989,0.7891907
7.99,0.789195
7.991,0.7891994
7.992,0.7892039
7.993,0.7892085
7.994,0.7892132
7.995,0.78921795
7.996,0.78922284
7.9969997,0.78922784
7.998,0.78923297
7.999,0.78923815
8,0.78924346
8.001,0.7892489
8.002,0.78925437
8.003,0.78925997
8.004,0.7892657
8.005,0.7892715
8.006,0.7892774
8.007,0.7892834
8.008,0.7892895
8.009,0.7892957
8.01,0.789302
8.011,0.78930837
8.012,0.78931487
8.013,0.7893215
8.014,0.78932816
8.015,0.78933495
8.016,0.78934187
8.017,0.78934884
8.018,0.78935593
8.019,0.78936315
8.02,0.7893704
8.021,0.7893778
8.022,0.7893853
8.023,0.7893929
8.024,0.7894006
8.025,0.7894084
8.026,0.78941625
8.027,0.78942424
8.028,0.7894323
8.029,0.78944045
8.03,0.78944874
8.031,0.7894571
8.032,0.78946555
8.033,0.7894741
8.034,0.7894828
8.035,0.78949153
8.036,0.78950036
8.037,0.7895093
8.038,0.78951836
8.039,0.7895275
8.04,0.7895367
8.041,0.789546
8.042,0.78955543
8.043,0.78956497
8.044,0.78957456
8.045,0.7895843
8.046,0.78959405
8.047,0.78960395
8.048,0.7896139
8.049,0.789624
8.05,0.78963417
8.051,0.7896444
8.052,0.7896548
8.053,0.7896652
8.054,0.7896758
8.055,0.7896864
8.056,0.7896971
8.057,0.78970796
8.058,0.78971887
8.059,0.7897299
8.06,0.789741
8.061,0.7897522
8.062,0.78976345
8.063,0.78977484
8.064,0.7897863
8.065,0.78979784
8.066,0.78980947
8.067,0.7898212
8.068,0.789833
8.069,0.78984493
8.07,0.789857
8.071,0.78986907
8.072,0.7898813
8.073,0.78989357
8.074,0.78990597
8.075,0.7899184
8.076,0.789931
8.077,0.78994364
8.078,0.7899564
8.079,0.7899692
8.08,0.78998214
8.081,0.78999513
8.082,0.79000825
8.083,0.7900214
8.084,0.7900347
8.085,0.79004806
8.086,0.7900615
8.087,0.790075
8.088,0.7900886
8.089,0.7901023
8.09,0.7901161
8.091,0.79012996
8.092,0.7901439
8.093,0.790158
8.094,0.7901721
8.095,0.79018635
8.096,0.79020065
8.097,0.7902151
8.098,0.79022956
8.099,0.7902441
8.1,0.79025877
8.101,0.7902735
8.102,0.7902883
8.103,0.79030323
8.104,0.79031825
8.105,0.79033333
8.106,0.7903485
8.107,0.7903637
8.108,0.79037905
8.109,0.7903945
8.11,0.79041
8.111,0.79042554
8.112,0.7904412
8.113,0.79045695
8.114,0.7904728
8.115,0.7904887
8.116,0.7905047
8.117,0.7905208
8.118,0.79053694
8.119,0.7905532
8.12,0.79056954
8.121,0.79058594
8.122,0.79060245
8.123,0.790619
8.124,0.79063565
8.125,0.7906524
8.126,0.7906692
8.127,0.79068613
8.128,0.7907031
8.129,0.79072016
8.13,0.79073733
8.131,0.79075456
8.132,0.79077184
8.133,0.79078925
8.134,0.7908067
8.135,0.79082423
8.136,0.7908419
8.137,0.7908596
8.138,0.79087734
8.139,0.7908952
8.14,0.79091316
8.141,0.79093117
8.142,0.7909493
8.143,0.79096746
8.144,0.7909857
8.145,0.791004
8.146,0.7910224
8.147,0.7910409
8.148,0.79105943
8.149,0.7910781
8.15,0.7910968
8.151,0.7911156
8.152,0.7911344
8.153,0.7911534
8.154,0.7911724
8.155,0.79119146
8.156,0.79121065
8.157,0.7912299
8.158,0.7912492
8.159,0.7912686
8.16,0.7912881
8.161,0.7913076
8.162,0.79132724
8.163,0.7913469
8.164,0.7913667
8.165,0.79138654
8.166,0.79140645
8.167,0.7914264
8.168,0.7914465
8.169,0.79146665
8.17,0.79148686
8.171,0.7915071
8.172,0.79152745
8.173,0.7915479
8.174,0.7915684
8.175,0.79158896
8.176,0.7916096
8.177,0.79163027
8.178,0.79165107
8.179,0.79167193
8.18,0.79169285
8.181,0.79171383
8.182,0.7917349
8.183,0.79175603
8.184,0.79177725
8.185,0.79179853
8.186,0.7918199
8.187,0.79184127
8.188,0.7918627
8.189,0.7918843
8.19,0.79190594
8.191,0.79192764
8.192,0.7919494
8.193,0.7919712
8.194,0.7919931
8.195,0.792015
8.196,0.79203707
8.197,0.7920592
8.198,0.79208136
8.199,0.7921036
8.2,0.7921259
8.201,0.79214823
8.202,0.79217064
8.203,0.7921931
8.204,0.7922157
8.205,0.79223835
8.206,0.79226106
8.207,0.79228383
8.208,0.79230666
8.209,0.79232955
8.21,0.7923525
8.211,0.7923755
8.212,0.7923986
8.213,0.7924217
8.214,0.7924449
8.215,0.7924682
8.216,0.79249156
8.217,0.792515
8.218,0.79253846
8.219,0.792562
8.22,0.7925856
8.221,0.7926093
8.222,0.792633
8.223,0.7926568
8.224,0.7926806
8.225,0.7927045
8.226,0.7927285
8.227,0.7927525
8.228,0.7927766
8.229,0.7928007
8.23,0.7928249
8.231,0.7928492
8.232,0.7928735
8.233,0.7928979
8.234,0.7929223
8.235,0.7929468
8.236,0.7929714
8.237,0.792996
8.238,0.79302067
8.239,0.7930454
8.24,0.7930702
8.241,0.79309505
8.242,0.79311997
8.243,0.79314494
8.244,0.79317
8.245,0.79319507
8.246,0.7932202
8.247,0.79324543
8.248,0.7932707
8.249,0.79329604
8.25,0.79332143
8.251,0.7933469
8.252,0.7933724
8.253,0.79339796
8.254,0.7934236
8.255,0.7934493
8.256,0.793475
8.257,0.7935007
8.258,0.79352653
8.259,0.7935524
8.26,0.7935783
8.261,0.7936043
8.262,0.79363036
8.2630005,0.79365647
8.264,0.79368263
8.265,0.79370886
8.266,0.79373515
8.267,0.79376143
8.268,0.7937878
8.269,0.7938142
8.27,0.79384065
8.271,0.7938672
8.272,0.79389375
8.273,0.7939204
8.274,0.7939471
8.275,0.7939738
8.276,0.79400057
8.277,0.7940274
8.278,0.79405427
8.279,0.7940812
8.28,0.7941082
8.281,0.7941352
8.282,0.7941623
8.283,0.7941894
8.284,0.7942166
8.285,0.7942438
8.286,0.7942711
8.287,0.7942984
8.288,0.79432577
8.289,0.7943532
8.29,0.79438066
8.291,0.7944082
8.292,0.79443574
8.293,0.79446334
8.294,0.794491
8.295,0.7945187
8.296,0.7945465
8.297,0.79457426
8.298,0.7946021
8.299,0.79463
8.3,0.79465795
8.301,0.7946859
8.302,0.7947139
8.303,0.794742
8.304,0.7947701
8.305,0.7947983
8.306,0.7948265
8.307,0.79485476
8.308,0.7948831
8.309,0.79491144
8.31,0.7949398
8.311,0.79496825
8.312,0.79499674
8.313,0.7950252
8.314,0.7950538
8.315,0.7950824
8.316,0.79511106
8.317,0.79513973
8.318,0.79516846
8.319,0.79519725
8.32,0.79522604
8.321,0.7952549
8.322,0.7952838
8.323,0.7953127
8.324,0.7953417
8.325,0.7953707
8.326,0.7953997
8.327,0.7954288
8.328,0.79545796
8.329,0.7954871
8.33,0.7955163
8.331,0.7955456
8.332,0.79557484
8.333,0.79560417
8.334,0.79563355
8.335,0.79566294
8.336,0.7956924
8.337,0.7957219
8.338,0.7957514
8.339,0.79578096
8.34,0.7958106
8.341,0.7958402
8.342,0.7958699
8.343,0.79589957
8.344,0.7959293
8.345,0.7959591
8.346,0.7959889
8.347,0.7960188
8.348,0.79604864
8.349,0.79607856
8.35,0.79610854
8.351,0.7961385
8.352,0.79616857
8.353,0.7961986
8.354,0.7962287
8.355,0.79625887
8.356,0.796289
8.357,0.79631925
8.358,0.79634947
8.359,0.79637975
8.36,0.79641
8.361,0.79644036
8.3619995,0.7964707
